Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-04-08 14:53,3,#19 Ben Wang,0,0,0,0,0.187919,0.643564
2017-04-08 14:57,4,#55 Tigger Li,0,0,0,0,0.211409,0.346535
2017-04-08 15:02,5,Oscar Yao,0,0,0,0,0.278524,0.347772
2017-04-08 15:12,8,#27 Daniel Zhang,1,0,0,0,0.845638,0.90099
2017-04-08 15:20,10,#14 Cecilia Wu,0,0,0,0,0.788591,0.482673
2017-04-08 15:22,11,#28 Tina Zhu,0,0,0,0,0.731544,0.481436
2017-04-08 15:23,11,#41 Billy Ni,0,0,0,0,0.473154,0.764852
