Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
2017-05-21 12:14,1,0,0,0,0,2,10,2,2,0,0,2,,,
2017-05-21 12:24,2,0,1,1,0,4,18,4,3,1,1,2,,,
2017-05-21 12:32,3,0,2,1,0,4,15,4,3,2,3,0,,,
2017-05-21 12:43,4,0,3,1,0,14,48,13,9,5,4,9,,,
2017-05-21 13:03,5,0,4,1,1,4,17,3,2,1,2,1,#52 Emily Zhang,#22 Paul Simpson,#2 Jamie Chen
2017-05-21 13:09,6,1,4,0,0,5,39,5,4,1,1,4,,,
