Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck? (> 40m),Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-05-12 15:43,1,1,#1 Joyce Wang,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,0,0,17.4076,-13.2426,11.2987,0.788591,0.768564,0.483221,0.90099
2017-05-12 15:43,1,1,#22 Paul Simpson,#66 Jerry Chen,1,0,1,0,0,0,0,0,0,0,0,21.1015,18.9356,9.31208,0.483221,0.90099,0.231544,0.711634
2017-05-12 15:43,1,2,#14 Cecilia Wu,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,1,0,11.652,-9.5297,-6.7047,0.0436242,0.804455,0.224832,0.899752
2017-05-12 15:44,1,2,#22 Paul Simpson,#27 Daniel Zhang,1,1,0,0,0,0,0,0,0,0,0,23.7566,16.5842,-17.0101,0.224832,0.899752,0.684564,0.733911
2017-05-12 15:44,1,3,#22 Paul Simpson,#66 Jerry Chen,0,0,0,0,0,0,0,0,0,0,0,14.797,9.40594,11.4228,0.661074,0.844059,0.352349,0.75
2017-05-12 15:44,1,3,#66 Jerry Chen,#22 Paul Simpson,1,1,0,0,0,0,0,0,0,0,0,9.07727,-0.495052,-9.06376,0.352349,0.75,0.597315,0.754951
2017-05-12 15:46,2,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,0,9.30792,6.18812,6.95302,0.345638,0.686881,0.157718,0.625
2017-05-12 15:47,2,1,#22 Paul Simpson,#19 Ben Wang,1,1,0,0,0,0,1,0,0,0,1,40.7299,40.7178,0.993288,0.157718,0.625,0.130872,0.217822
2017-05-12 15:47,2,2,#22 Paul Simpson,#69 Justin Chen,0,0,0,1,1,0,0,0,0,0,0,18.332,18.3168,-0.744966,0.16443,0.243812,0.184564,0.0606436
2017-05-12 15:51,4,1,#14 Cecilia Wu,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,0,12.1308,7.92079,-9.18792,0.281879,0.779703,0.530201,0.700495
2017-05-12 15:51,4,1,#22 Paul Simpson,#69 Justin Chen,0,0,0,0,0,1,0,0,0,0,0,16.9973,16.5842,3.72483,0.530201,0.700495,0.42953,0.534653
2017-05-12 15:51,4,1,#69 Justin Chen,#39 David Xiao,0,0,0,1,1,0,1,0,0,0,0,45.3873,44.9257,6.45638,0.42953,0.534653,0.255034,0.085396
2017-05-12 15:53,5,1,#22 Paul Simpson,#69 Justin Chen,0,0,0,0,0,0,0,0,0,1,0,22.0992,18.6881,-11.7953,0.137584,0.842822,0.456376,0.655941
2017-05-12 15:54,5,1,#69 Justin Chen,#76 Jack Xia,0,0,0,0,0,0,0,0,0,0,0,11.1594,5.32178,-9.80872,0.456376,0.655941,0.721476,0.602723
2017-05-12 15:54,5,1,#76 Jack Xia,#69 Justin Chen,1,1,0,0,0,0,0,0,0,0,0,9.66444,4.70297,8.44295,0.721476,0.602723,0.493289,0.555693
2017-05-12 15:54,5,2,#14 Cecilia Wu,#22 Paul Simpson,0,0,0,0,0,1,0,0,0,0,1,18.9119,16.4604,9.31208,0.308725,0.847772,0.057047,0.683168
2017-05-12 15:54,5,2,#22 Paul Simpson,#76 Jack Xia,0,0,0,1,1,0,1,0,0,1,0,59.134,58.4158,-9.18792,0.057047,0.683168,0.305369,0.0990099
2017-05-12 15:56,6,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,1,0,0,0,1,1,9.47208,9.40594,-1.11745,0.926175,0.294554,0.956376,0.200495
2017-05-12 15:56,6,1,#22 Paul Simpson,#14 Cecilia Wu,0,0,0,1,1,0,0,0,0,1,1,13.9859,13.8614,1.86242,0.956376,0.200495,0.90604,0.0618812
2017-05-12 15:58,7,1,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,1,11.2765,10.6436,3.72483,0.238255,0.529703,0.137584,0.423267
2017-05-12 15:58,7,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,1,0,0,0,1,0,7.69367,2.35149,-7.3255,0.137584,0.423267,0.33557,0.399752
2017-05-12 15:58,7,1,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,1,1,0,0,0,0,0,1,30.7753,29.9505,7.07718,0.33557,0.399752,0.144295,0.100248
2017-05-12 16:00,8,1,#14 Cecilia Wu,#27 Daniel Zhang,1,0,1,0,0,0,0,0,1,0,0,12.5006,-12.5,-0.124161,0.234899,0.262376,0.238255,0.387376
2017-05-12 16:01,9,1,#22 Paul Simpson,#1 Joyce Wang,0,0,0,0,0,0,0,1,0,0,0,15.2805,7.5495,-13.2852,0.449664,0.787129,0.808725,0.711634
2017-05-12 16:01,9,1,#1 Joyce Wang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,0,11.7451,11.6337,1.61409,0.808725,0.711634,0.765101,0.595297
2017-05-12 16:02,9,1,#22 Paul Simpson,#66 Jerry Chen,0,0,0,0,0,0,0,0,0,0,1,30.0009,29.8267,-3.22819,0.765101,0.595297,0.852349,0.29703
2017-05-12 16:02,9,1,#66 Jerry Chen,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,1,1,10.2242,-10.1485,-1.24161,0.852349,0.29703,0.885906,0.398515
2017-05-12 16:02,9,1,#22 Paul Simpson,#66 Jerry Chen,1,1,0,1,0,0,0,0,0,1,0,36.0124,29.703,20.3624,0.885906,0.398515,0.33557,0.101485
2017-05-12 16:02,9,2,#22 Paul Simpson,#19 Ben Wang,1,1,0,1,0,0,0,0,0,0,0,21.8946,19.1832,-10.5537,0.181208,0.293317,0.466443,0.101485
2017-05-12 16:03,9,3,#22 Paul Simpson,#69 Justin Chen,0,0,0,0,0,0,0,0,0,0,0,22.5177,21.5347,6.58054,0.822148,0.809406,0.644295,0.594059
2017-05-12 16:03,9,3,#69 Justin Chen,#22 Paul Simpson,0,0,0,0,0,1,0,0,0,0,0,19.0423,14.1089,12.7886,0.644295,0.594059,0.298658,0.45297
2017-05-12 16:03,9,3,#22 Paul Simpson,#19 Ben Wang,0,0,0,1,1,0,1,0,0,0,0,40.2685,35.7673,-18.5,0.298658,0.45297,0.798658,0.095297
2017-05-12 16:06,10,1,#14 Cecilia Wu,#19 Ben Wang,1,1,0,0,0,0,0,0,0,0,0,33.7548,33.6634,2.48322,0.258389,0.804455,0.191275,0.467822
2017-05-12 16:08,11,1,#14 Cecilia Wu,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,0,14.8208,12.0049,-8.69127,0.218121,0.913366,0.45302,0.793317
2017-05-12 16:08,11,1,#27 Daniel Zhang,#14 Cecilia Wu,0,0,0,0,0,0,0,1,0,0,1,14.9732,1.48515,14.8993,0.45302,0.793317,0.0503356,0.778465
2017-05-12 16:08,11,1,#14 Cecilia Wu,#19 Ben Wang,1,1,0,0,0,0,0,0,0,1,0,27.2992,23.2673,-14.2785,0.0503356,0.778465,0.436242,0.545792
2017-05-12 16:09,11,2,#27 Daniel Zhang,#41 Billy Ni,0,0,0,0,0,0,0,0,0,0,0,27.6642,27.4752,-3.22819,0.64094,0.839109,0.728188,0.564356
2017-05-12 16:09,11,2,#41 Billy Ni,#27 Daniel Zhang,0,0,0,0,0,1,0,0,1,0,0,14.5543,-13.4901,5.46309,0.728188,0.564356,0.580537,0.699257
2017-05-12 16:09,11,2,#27 Daniel Zhang,#19 Ben Wang,0,0,0,1,1,0,1,0,0,0,0,61.0853,60.2723,-9.93289,0.580537,0.699257,0.848993,0.0965347
2017-05-12 16:14,12,1,#14 Cecilia Wu,#22 Paul Simpson,1,1,0,1,0,0,0,0,0,1,0,14.6215,13.1188,6.45638,0.95302,0.191832,0.778524,0.0606436
2017-05-12 16:14,12,2,#22 Paul Simpson,#39 David Xiao,0,0,0,1,1,0,0,0,0,0,0,22.0042,15.8416,-15.2718,0.288591,0.282178,0.701342,0.123762
2017-05-12 16:15,13,1,#27 Daniel Zhang,#1 Joyce Wang,0,0,0,1,1,0,0,0,0,0,0,15.4934,14.9753,-3.97315,0.728188,0.252475,0.83557,0.102723
2017-05-12 16:17,14,1,#69 Justin Chen,#0 Julie Luo,0,0,0,1,1,0,0,0,0,0,0,13.8224,10.3267,9.18792,0.724832,0.18,0.47651,0.0767327
2017-05-12 16:18,15,1,#22 Paul Simpson,#19 Ben Wang,0,0,0,0,0,0,0,0,0,0,0,15.616,11.5099,-10.5537,0.479866,0.324257,0.765101,0.209158
2017-05-12 16:18,15,1,#19 Ben Wang,#22 Paul Simpson,0,0,0,0,0,1,0,0,1,0,0,11.8021,-11.6337,-1.98658,0.765101,0.209158,0.818792,0.325495
2017-05-12 16:18,15,1,#22 Paul Simpson,#19 Ben Wang,0,0,0,1,1,0,0,0,0,0,1,23.6876,23.5149,-2.85571,0.818792,0.325495,0.895973,0.0903465
2017-05-12 16:20,16,1,#27 Daniel Zhang,#14 Cecilia Wu,0,0,0,1,1,0,0,0,0,0,1,20.8369,20.7921,1.36577,0.161074,0.285891,0.124161,0.0779703
2017-05-12 16:22,17,1,#22 Paul Simpson,#41 Billy Ni,0,0,0,1,1,0,1,0,0,0,0,62.7473,58.9109,21.604,0.802013,0.678218,0.218121,0.0891089
