Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck? (> 40m),Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-04-08 11:06,1,1,#55 Tigger Li,#27 Daniel Zhang,1,1,0,0,0,0,0,0,0,0,0,39.7295,39.7277,0.372484,0.506711,0.641089,0.496644,0.243812
2017-04-08 11:07,1,2,#55 Tigger Li,#27 Daniel Zhang,0,0,0,0,0,0,0,1,0,1,0,15.124,4.20792,-14.5268,0.114094,0.389851,0.506711,0.347772
2017-04-08 11:07,1,2,#27 Daniel Zhang,#55 Tigger Li,0,0,0,0,0,0,0,0,0,0,0,10.7852,10.7673,-0.620806,0.506711,0.347772,0.52349,0.240099
2017-04-08 11:07,1,2,#55 Tigger Li,#19 Ben Wang,1,1,0,1,0,0,0,0,0,0,0,17.3146,14.9752,8.69128,0.52349,0.240099,0.288591,0.0903465
2017-04-08 11:10,2,1,#14 Cecilia Wu,,1,1,0,0,0,0,0,0,0,0,0,12.8902,12.6238,-2.60738,0.691275,0.77599,0.761745,0.649752
2017-04-08 11:10,2,2,#55 Tigger Li,#27 Daniel Zhang,1,0,1,0,0,0,1,0,0,0,0,48.1901,47.7723,-6.33221,0.516779,0.719059,0.687919,0.241337
2017-04-08 11:11,2,3,#55 Tigger Li,#1 Joyce Wang,0,0,0,1,1,0,0,0,0,1,0,26.3967,26.3614,-1.36577,0.127517,0.361386,0.16443,0.0977723
2017-04-08 11:13,3,1,#14 Cecilia Wu,#55 Tigger Li,0,0,0,0,0,0,0,0,0,0,0,11.3953,10.8911,-3.35235,0.177852,0.663366,0.268456,0.554455
2017-04-08 11:13,3,1,#55 Tigger Li,#27 Daniel Zhang,0,0,0,0,0,0,0,0,1,0,0,9.56521,-9.40594,1.73825,0.268456,0.554455,0.221477,0.648515
2017-04-08 11:13,3,1,#27 Daniel Zhang,#55 Tigger Li,1,1,0,0,0,0,0,0,0,0,0,19.3965,19.0594,-3.60067,0.221477,0.648515,0.318792,0.457921
2017-04-08 11:14,3,2,#55 Tigger Li,#1 Joyce Wang,0,0,0,0,0,0,0,0,0,0,0,12.9746,9.03466,9.31208,0.439597,0.836634,0.187919,0.746287
2017-04-08 11:14,3,2,#1 Joyce Wang,#27 Daniel Zhang,1,1,0,0,0,0,0,0,0,0,1,18.8069,18.6881,2.11074,0.187919,0.746287,0.130872,0.559406
2017-04-08 11:14,3,3,#14 Cecilia Wu,#55 Tigger Li,1,0,1,0,0,0,0,0,0,1,1,13.1278,12.995,-1.86242,0.0234899,0.800743,0.0738255,0.670792
2017-04-08 11:15,3,4,#55 Tigger Li,#27 Daniel Zhang,1,1,0,0,0,0,1,0,0,0,0,55.7299,53.8366,14.4027,0.704698,0.826733,0.315436,0.288366
2017-04-08 11:16,3,5,#55 Tigger Li,#14 Cecilia Wu,0,0,0,1,1,0,0,0,0,0,0,12.046,12.005,0.993288,0.802013,0.209158,0.775168,0.0891089
2017-04-08 11:18,4,1,#14 Cecilia Wu,#1 Joyce Wang,0,0,0,0,0,0,0,0,0,0,0,20.0047,18.1931,8.31879,0.721476,0.852723,0.496644,0.670792
2017-04-08 11:18,4,1,#1 Joyce Wang,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,0,11.0511,7.54951,8.07047,0.496644,0.670792,0.278524,0.595297
2017-04-08 11:19,4,1,#27 Daniel Zhang,#55 Tigger Li,1,1,0,1,0,0,1,0,0,0,0,50.8595,49.7525,-10.5537,0.278524,0.595297,0.563758,0.0977723
2017-04-08 11:19,4,2,#27 Daniel Zhang,#14 Cecilia Wu,0,0,0,1,1,0,0,0,0,1,1,19.0662,18.8119,3.10403,0.979866,0.280941,0.895973,0.0928218
2017-04-08 11:22,5,1,#27 Daniel Zhang,Oscar Yao,0,0,0,0,0,0,0,0,0,0,0,13.6304,13.2426,3.22819,0.255034,0.814356,0.167785,0.681931
