Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
2017-05-20 08:58,1,0,0,0,1,10,16,9,4,5,3,7,,#14 Cecilia Wu,#1 Joyce Wang
2017-05-20 09:14,2,1,0,0,1,1,1,0,0,0,0,1,,#27 Daniel Zhang,#55 Tigger Li
2017-05-20 09:16,3,2,0,0,1,5,9,4,3,1,2,3,,#55 Tigger Li,#14 Cecilia Wu
2017-05-20 09:24,4,3,0,0,1,2,2,1,0,1,1,1,,#27 Daniel Zhang,#69 Justin Chen
2017-05-20 09:28,5,4,0,0,0,4,7,4,4,0,0,4,,,
2017-05-20 09:36,6,4,1,1,1,2,2,1,0,1,0,1,,#55 Tigger Li,#77 Zoe Wu
2017-05-20 09:40,7,5,1,0,1,2,4,1,1,0,1,1,,#27 Daniel Zhang,#69 Justin Chen
2017-05-20 09:44,8,6,1,0,1,2,4,1,0,1,1,1,#27 Daniel Zhang,#14 Cecilia Wu,#27 Daniel Zhang
2017-05-20 09:47,9,7,1,0,0,0,0,0,0,0,0,0,,,
