Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck? (> 40m),Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-05-21 12:22,1,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,1,0,1,0,15.5392,-7.17822,-13.7819,0.0536913,0.800743,0.426174,0.872525
2017-05-21 12:22,1,1,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,1,16.6431,10.0247,13.2852,0.426174,0.872525,0.0671141,0.772277
2017-05-21 12:22,1,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,1,0,10.1513,5.44555,-8.56711,0.0671141,0.772277,0.298658,0.717822
2017-05-21 12:22,1,1,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,1,10.4959,4.33168,9.5604,0.298658,0.717822,0.0402685,0.674505
2017-05-21 12:22,1,1,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,1,1,11.6225,11.5099,-1.61409,0.0402685,0.674505,0.0838926,0.559406
2017-05-21 12:22,1,1,#22 Paul Simpson,#2 Jamie Chen,1,1,0,0,0,0,0,1,0,1,0,23.4967,4.33168,-23.094,0.0838926,0.559406,0.708054,0.516089
2017-05-21 12:22,1,2,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,0,0,10.8336,-3.34159,-10.3054,0.171141,0.540842,0.449664,0.574257
2017-05-21 12:22,1,2,#22 Paul Simpson,#14 Cecilia Wu,0,0,0,0,0,0,0,1,0,0,0,13.0422,-0.371289,-13.0369,0.449664,0.574257,0.802013,0.57797
2017-05-21 12:22,1,2,#14 Cecilia Wu,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,1,9.00444,8.53961,-2.85571,0.802013,0.57797,0.879195,0.492574
2017-05-21 12:22,1,2,#22 Paul Simpson,#0 Julie Luo,1,1,0,0,0,0,0,0,0,1,0,9.34586,9.15841,1.86242,0.879195,0.492574,0.828859,0.40099
2017-05-21 12:26,2,1,#22 Paul Simpson,#14 Cecilia Wu,0,0,0,0,0,0,0,1,0,0,1,13.1078,1.36138,-13.0369,0.530201,0.466584,0.88255,0.45297
2017-05-21 12:27,2,1,#14 Cecilia Wu,#19 Ben Wang,1,1,0,0,0,0,0,0,0,1,0,19.9049,19.3069,4.84228,0.88255,0.45297,0.751678,0.259901
2017-05-21 12:28,2,2,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,1,0,0,0,12.0276,-1.60891,-11.9195,0.516779,0.35396,0.838926,0.37005
2017-05-21 12:28,2,2,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,1,10.033,8.78713,-4.84228,0.838926,0.37005,0.969799,0.282178
2017-05-21 12:28,2,2,#22 Paul Simpson,#19 Ben Wang,1,1,0,1,0,0,0,0,0,1,1,19.6422,19.1832,4.22148,0.969799,0.282178,0.855705,0.0903465
2017-05-21 12:28,2,3,#22 Paul Simpson,#14 Cecilia Wu,0,0,0,0,0,0,0,0,1,0,1,10.4197,-6.43564,-8.19463,0.704698,0.519802,0.926175,0.584158
2017-05-21 12:28,2,3,#14 Cecilia Wu,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,1,0,11.1878,3.71287,10.5537,0.926175,0.584158,0.64094,0.54703
2017-05-21 12:28,2,3,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,0,0,10.3794,-1.23762,10.3054,0.64094,0.54703,0.362416,0.559406
2017-05-21 12:29,2,3,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,1,0,0,0,12.1677,3.83663,-11.547,0.362416,0.559406,0.674497,0.52104
2017-05-21 12:29,2,3,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,0,1,10.368,6.18812,-8.31879,0.674497,0.52104,0.899329,0.459158
2017-05-21 12:29,2,3,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,0,1,1,1,8.62939,-8.53961,1.24161,0.899329,0.459158,0.865772,0.544554
2017-05-21 12:29,2,3,#27 Daniel Zhang,#22 Paul Simpson,0,0,0,0,0,0,0,0,0,1,0,9.99515,1.11386,9.93289,0.865772,0.544554,0.597315,0.533416
2017-05-21 12:29,2,3,#22 Paul Simpson,#27 Daniel Zhang,0,0,0,0,0,0,0,0,0,0,1,10.6958,0.618815,-10.6779,0.597315,0.533416,0.885906,0.527228
2017-05-21 12:29,2,3,#27 Daniel Zhang,#19 Ben Wang,0,0,0,0,0,0,0,0,0,1,1,13.7167,13.4901,-2.48322,0.885906,0.527228,0.95302,0.392327
2017-05-21 12:29,2,3,#19 Ben Wang,#27 Daniel Zhang,0,0,0,0,0,0,0,1,0,1,0,11.3095,-0.495049,11.2987,0.95302,0.392327,0.647651,0.397277
2017-05-21 12:29,2,3,#27 Daniel Zhang,#22 Paul Simpson,1,0,1,0,0,0,0,0,1,0,0,8.38709,-4.08416,7.3255,0.647651,0.397277,0.449664,0.438119
2017-05-21 12:31,2,4,#22 Paul Simpson,#1 Joyce Wang,0,0,0,0,0,0,0,0,0,1,0,12.6987,11.6337,5.0906,0.956376,0.800743,0.818792,0.684406
2017-05-21 12:31,2,4,#1 Joyce Wang,#14 Cecilia Wu,1,1,0,0,0,0,0,0,0,0,0,12.416,12.3762,0.993288,0.818792,0.684406,0.791946,0.560644
2017-05-21 12:35,3,1,#22 Paul Simpson,#14 Cecilia Wu,1,0,1,0,0,0,0,0,1,0,0,16.7269,-8.29208,14.5268,0.785235,0.438119,0.392617,0.52104
2017-05-21 12:36,3,2,#27 Daniel Zhang,#2 Jamie Chen,1,1,0,0,0,0,0,0,0,1,0,17.7713,13.6139,-11.4228,0.0436242,0.800743,0.352349,0.664604
2017-05-21 12:39,3,3,#22 Paul Simpson,#2 Jamie Chen,0,0,0,0,0,0,0,1,0,1,0,13.0647,6.5594,-11.2987,0.124161,0.839109,0.42953,0.773515
2017-05-21 12:39,3,3,#2 Jamie Chen,#14 Cecilia Wu,0,0,0,0,0,0,0,0,0,0,0,8.11925,4.57921,-6.7047,0.42953,0.773515,0.610738,0.727723
2017-05-21 12:39,3,3,#14 Cecilia Wu,#1 Joyce Wang,0,0,0,0,0,0,0,0,0,0,0,7.11603,0.742573,-7.07718,0.610738,0.727723,0.802013,0.720297
