Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
2017-05-20 11:57,1,0,0,0,0,3,6,3,1,2,1,2,,,
2017-05-20 12:06,2,0,1,1,1,2,6,1,1,0,1,0,#22 Paul Simpson,#19 Ben Wang,#55 Tigger Li
2017-05-20 12:12,3,1,1,0,1,3,3,2,0,2,1,2,,#19 Ben Wang,#14 Cecilia Wu
2017-05-20 12:16,4,2,1,0,1,20,38,19,15,5,2,18,#55 Tigger Li,#22 Paul Simpson,#69 Justin Chen
2017-05-20 12:41,5,3,1,0,1,2,2,1,1,0,0,2,,#22 Paul Simpson,#27 Daniel Zhang
2017-05-20 12:44,6,4,1,0,0,3,5,3,2,1,1,2,,,
2017-05-20 12:48,7,4,2,1,0,6,11,6,4,2,2,3,,,
2017-05-20 12:55,8,4,3,1,0,4,10,4,4,0,0,3,,,
