Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck? (> 40m),Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-02-24 16:15,1,1,#22 Paul Simpson,#41 Billy Ni,0,0,0,0,0,0,0,0,0,0,0,14.2109,13.1188,5.46309,0.516779,0.659653,0.369128,0.528465
2017-02-24 16:16,1,1,#41 Billy Ni,#22 Paul Simpson,0,0,0,0,0,0,0,0,1,0,0,6.9146,-2.47525,-6.45638,0.369128,0.528465,0.543624,0.553218
2017-02-24 16:16,1,1,#22 Paul Simpson,#41 Billy Ni,0,0,0,0,0,0,0,0,0,0,0,9.07136,0.371289,9.06376,0.543624,0.553218,0.298658,0.549505
2017-02-24 16:16,1,1,#41 Billy Ni,#22 Paul Simpson,1,0,1,0,0,0,0,0,1,0,0,6.79753,-6.68317,1.24161,0.298658,0.549505,0.265101,0.616337
2017-02-24 16:16,1,2,#22 Paul Simpson,#41 Billy Ni,0,0,0,0,0,0,0,1,0,1,0,27.4398,5.19802,-26.943,0.0604027,0.595297,0.788591,0.543317
2017-02-24 16:16,1,2,#41 Billy Ni,#69 Justin Chen,0,0,0,0,0,0,0,0,0,0,0,11.1725,11.1386,-0.869128,0.788591,0.543317,0.812081,0.431931
2017-02-24 16:16,1,2,#69 Justin Chen,#19 Ben Wang,1,1,0,0,0,0,0,0,0,0,1,15.2867,13.6139,-6.95302,0.812081,0.431931,1.0,0.295792
2017-02-24 16:17,1,3,#22 Paul Simpson,#69 Justin Chen,1,1,1,0,0,0,0,0,0,0,0,28.6341,28.4653,3.10403,0.412752,0.701733,0.328859,0.417079
2017-02-24 16:19,2,1,#55 Tigger Li,#66 Jerry Chen,1,1,1,1,0,0,1,0,0,0,0,41.7409,39.3564,-13.906,0.352349,0.461634,0.728188,0.0680693
2017-02-24 16:21,2,2,#55 Tigger Li,Susan Zhang,1,1,1,0,0,0,0,0,0,1,0,23.1486,22.401,-5.83557,0.0,0.649752,0.157718,0.425743
