Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
2017-05-21 12:21,1,1,0,0,0.0536913,0.800743,#27 Daniel Zhang,6,,,,#22 Paul Simpson,,
2017-05-21 12:22,1,2,0,0,0.171141,0.540842,#27 Daniel Zhang,4,,,,#22 Paul Simpson,,
2017-05-21 12:26,2,1,1,0,0.530201,0.466584,#22 Paul Simpson,2,,,,#14 Cecilia Wu,,
2017-05-21 12:27,2,2,1,0,0.516779,0.35396,#22 Paul Simpson,3,,,,#22 Paul Simpson,,
2017-05-21 12:28,2,3,1,0,0.704698,0.519802,#22 Paul Simpson,11,,,,,#22 Paul Simpson,
2017-05-21 12:30,2,4,1,0,0.956376,0.800743,#22 Paul Simpson,2,,,,#1 Joyce Wang,,
2017-05-21 12:34,3,1,1,0,0.785235,0.438119,#22 Paul Simpson,1,,,,,#14 Cecilia Wu,
2017-05-21 12:36,3,2,1,0,0.0436242,0.800743,#27 Daniel Zhang,1,,,,#27 Daniel Zhang,,
2017-05-21 12:39,3,3,1,0,0.124161,0.839109,#22 Paul Simpson,11,,,,#27 Daniel Zhang,,
2017-05-21 12:40,3,4,1,0,0.909396,0.826733,#27 Daniel Zhang,2,,,,#14 Cecilia Wu,#1 Joyce Wang,
2017-05-21 12:43,4,1,1,0,0.365772,0.471535,#27 Daniel Zhang,5,,,,#27 Daniel Zhang,,
2017-05-21 12:45,4,2,1,0,0.751678,0.758663,#22 Paul Simpson,0,,,,,,#22 Paul Simpson
2017-05-21 12:46,4,3,1,0,0.902685,0.717822,#27 Daniel Zhang,9,,,,#22 Paul Simpson,,
2017-05-21 12:49,4,4,1,0,0.845638,0.727723,#27 Daniel Zhang,1,,,,#27 Daniel Zhang,#52 Emily Zhang,
2017-05-21 12:50,4,5,1,0,0.107383,0.805693,#27 Daniel Zhang,4,,,,,#41 Billy Ni,
2017-05-21 12:52,4,6,1,0,0.610738,0.730198,#22 Paul Simpson,3,,,,#22 Paul Simpson,,
2017-05-21 12:53,4,7,1,0,0.526846,0.830446,#22 Paul Simpson,2,,,,,#28 Tina Zhu,
2017-05-21 12:53,4,8,1,0,0.822148,0.568069,#27 Daniel Zhang,1,,,,,#28 Tina Zhu,
2017-05-21 12:56,4,9,1,0,0.818792,0.566832,#27 Daniel Zhang,9,,,,#27 Daniel Zhang,,
2017-05-21 12:57,4,10,1,0,0.842282,0.715347,#27 Daniel Zhang,2,,,,#22 Paul Simpson,,
2017-05-21 12:59,4,11,1,0,0.157718,0.669554,#22 Paul Simpson,7,,,,#1 Joyce Wang,,
2017-05-21 13:00,4,12,1,0,0.741611,0.586634,#22 Paul Simpson,3,,,,,#1 Joyce Wang,
2017-05-21 13:01,4,13,1,0,0.322148,0.617574,#22 Paul Simpson,1,,,,#22 Paul Simpson,,
2017-05-21 13:02,4,14,1,0,0.271812,0.64604,#22 Paul Simpson,1,,,,#22 Paul Simpson,,
2017-05-21 13:04,5,1,1,0,0.479866,0.532178,#27 Daniel Zhang,5,,,,#52 Emily Zhang,,
2017-05-21 13:06,5,2,1,0,0.614094,0.527228,#22 Paul Simpson,3,,,,,#2 Jamie Chen,
2017-05-21 13:07,5,3,1,0,0.184564,0.571782,#22 Paul Simpson,2,,,,#1 Joyce Wang,,
2017-05-21 13:08,5,4,1,1,0.674497,0.486386,#22 Paul Simpson,7,#52 Emily Zhang,#22 Paul Simpson,#2 Jamie Chen,,,
2017-05-21 13:12,6,1,0,0,0.862416,0.648515,#22 Paul Simpson,2,,,,#14 Cecilia Wu,,
2017-05-21 13:12,6,2,0,0,0.610738,0.569307,#22 Paul Simpson,18,,,,,#2 Jamie Chen,
2017-05-21 13:16,6,3,0,0,0.486577,0.636139,#22 Paul Simpson,7,,,,#22 Paul Simpson,,
2017-05-21 13:18,6,4,0,0,0.942953,0.752475,#22 Paul Simpson,4,,,,#19 Ben Wang,,
2017-05-21 13:19,6,5,0,0,0.342282,0.663366,#22 Paul Simpson,8,,,,#2 Jamie Chen,,
