Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2017-03-11 09:20,1,#22 Paul Simpson,0,0,0,0,0.815436,0.725248
2017-03-11 09:20,1,#66 Jerry Chen,0,0,0,0,0.805369,0.668317
2017-03-11 09:26,2,#27 Daniel Zhang,0,0,0,0,0.510067,0.236386
2017-03-11 09:28,3,#19 Ben Wang,0,0,0,0,0.439597,0.277228
2017-03-11 09:38,6,#27 Daniel Zhang,0,0,0,0,0.422819,0.732673
2017-03-11 09:56,11,Oscar Yao,0,0,0,0,0.469799,0.654703
2017-03-11 09:59,12,#69 Justin Chen,1,0,0,0,0.187919,0.834158
